"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"90","Bahrain","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","72.9","7"
"90","Bahrain","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","72.8","7"
"90","Bahrain","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","72.6",""
"90","Bahrain","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","73.0","7"
"90","Bahrain","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","72.9","7"
"90","Bahrain","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","72.2",""
"90","Bahrain","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","73.2","7"
"90","Bahrain","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","73.5","7"
"90","Bahrain","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","73.7","7"
"90","Bahrain","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","74.0","7"
"90","Bahrain","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","74.2","7"
"90","Bahrain","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","69.6",""
"89","Bangladesh","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","95.3",""
"89","Bangladesh","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","92.7",""
"89","Bangladesh","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","95.0",""
"89","Bangladesh","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.4","12"
"89","Bangladesh","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.8","7"
"89","Bangladesh","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.5","7"
"89","Bangladesh","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.7","7"
"89","Bangladesh","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.6","7"
"89","Bangladesh","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.7",""
"89","Bangladesh","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.5","7"
"89","Bangladesh","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","94.5",""
"89","Bangladesh","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.2",""
"89","Bangladesh","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.0","7"
"89","Bangladesh","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.0","7"
"89","Bangladesh","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.0",""
"215","Barbados","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.6",""
"215","Barbados","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","108.5",""
"215","Barbados","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.1",""
"215","Barbados","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.5",""
"215","Barbados","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","108.4",""
"215","Barbados","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.4",""
"215","Barbados","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","109.2",""
"215","Barbados","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","109.5",""
"155","Belarus","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","114.5",""
"155","Belarus","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","113.7",""
"155","Belarus","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","113.5",""
"155","Belarus","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","113.3",""
"155","Belarus","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","113.5",""
"155","Belarus","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","112.9","3"
"155","Belarus","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","113.0",""
"155","Belarus","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","114.4",""
"155","Belarus","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","114.3",""
"155","Belarus","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","114.2",""
"155","Belarus","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","114.2",""
"155","Belarus","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","112.9",""
"155","Belarus","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","113.5",""
"155","Belarus","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","112.8",""
"155","Belarus","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","112.8",""
"155","Belarus","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","113.4",""
"155","Belarus","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","113.8","3"
"155","Belarus","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","114.5",""
"152","Belgium","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.3",""
"152","Belgium","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.4","3"
"152","Belgium","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.4","3"
"152","Belgium","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.4","3"
"152","Belgium","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.5","3"
"152","Belgium","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"152","Belgium","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"152","Belgium","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.4",""
"152","Belgium","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"152","Belgium","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"152","Belgium","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.6","3"
"152","Belgium","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.6","3"
"152","Belgium","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"152","Belgium","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.5",""
"152","Belgium","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"152","Belgium","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"152","Belgium","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"152","Belgium","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.6","3"
"152","Belgium","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.6","3"
"152","Belgium","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"152","Belgium","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.8",""
"152","Belgium","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"152","Belgium","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"152","Belgium","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"152","Belgium","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"152","Belgium","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.9","3"
"152","Belgium","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.4",""
"212","Belize","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.2",""
"212","Belize","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.0","7"
"212","Belize","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.9","7"
"212","Belize","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.1","7"
"212","Belize","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.1","7"
"212","Belize","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","98.1",""
"212","Belize","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.1","7"
"212","Belize","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.6",""
"212","Belize","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.0","7"
"212","Belize","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.3","7"
"212","Belize","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.9","7"
"212","Belize","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.0","7"
"212","Belize","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4","7"
"212","Belize","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.2",""
"212","Belize","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.9","7"
"212","Belize","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.1","7"
"212","Belize","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.0","7"
"212","Belize","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","97.1",""
"212","Belize","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.0","7"
"212","Belize","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.9","7"
"212","Belize","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.7",""
